id,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,market
182,50.0,unemployed,married,professional.course,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0
183,,housemaid,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
184,40.0,admin.,married,university.degree,no,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
185,48.0,admin.,married,university.degree,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,3,0.0
186,40.0,technician,single,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,999.0,1,0.0
187,28.0,admin.,married,high.school,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,999.0,0,0.0
188,45.0,admin.,married,,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
189,58.0,retired,married,basic.4y,no,yes,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,999.0,0,0.0
190,40.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,999.0,0,0.0
191,50.0,admin.,single,,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
192,39.0,technician,divorced,,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0
193,30.0,blue-collar,single,,unknown,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
194,,services,divorced,university.degree,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
195,47.0,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,1,0.0
196,58.0,retired,divorced,basic.4y,unknown,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
197,,entrepreneur,married,basic.6y,unknown,unknown,unknown,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
198,32.0,admin.,single,high.school,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
199,45.0,management,married,university.degree,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
200,38.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
201,60.0,housemaid,married,,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,999.0,0,0.0
202,,admin.,single,university.degree,no,no,no,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
203,,management,married,unknown,no,yes,no,cellular,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
204,37.0,housemaid,single,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,999.0,0,0.0
205,36.0,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
206,,self-employed,married,,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,3,0.0
207,,blue-collar,single,basic.9y,unknown,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
208,39.0,admin.,married,,no,no,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,999.0,3,0.0
209,51.0,management,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
210,,self-employed,married,basic.4y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
211,37.0,blue-collar,married,,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
212,46.0,self-employed,married,university.degree,no,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
213,,services,divorced,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,0.0
214,37.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
215,35.0,admin.,single,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
216,54.0,management,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0
217,27.0,housemaid,married,basic.9y,unknown,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
218,51.0,management,married,university.degree,unknown,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
219,37.0,admin.,single,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
220,,admin.,divorced,,no,no,no,cellular,may,tue,1,9,1,success,-1.8,92.893,-46.2,1.266,5099.1,0.3,4,0.0
221,,services,married,,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
222,,admin.,married,university.degree,no,yes,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,999.0,0,0.0
223,36.0,housemaid,married,,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
224,44.0,technician,single,professional.course,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
225,35.0,technician,divorced,professional.course,no,yes,yes,cellular,jun,wed,1,999,0,nonexistent,-1.7,94.055,-39.8,0.739,4991.6,999.0,0,1.0
226,51.0,services,married,basic.6y,no,no,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.0666666666667,0,1.0
227,27.0,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,0.0
228,,technician,single,high.school,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0
229,44.0,services,married,,unknown,unknown,unknown,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
230,56.0,technician,married,,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
231,54.0,technician,married,,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
232,34.0,services,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0
233,50.0,admin.,divorced,basic.4y,no,yes,no,cellular,may,,11,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0
234,39.0,admin.,divorced,,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
235,,unemployed,married,university.degree,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
236,50.0,admin.,divorced,,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,0.0
237,60.0,technician,married,basic.4y,no,yes,no,cellular,oct,thu,6,999,2,failure,-3.4,92.431,-26.9,0.722,5017.5,999.0,6,0.0
238,35.0,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,wed,15,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
239,,entrepreneur,married,university.degree,unknown,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
240,,services,married,,unknown,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0
241,32.0,admin.,married,university.degree,no,yes,no,cellular,nov,,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
242,29.0,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
243,45.0,management,married,basic.9y,no,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
244,41.0,technician,divorced,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0
245,44.0,entrepreneur,married,,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
246,42.0,services,single,high.school,no,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
247,35.0,admin.,single,,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
248,36.0,blue-collar,single,,no,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,2,0.0
249,34.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
250,53.0,services,married,high.school,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
251,,admin.,single,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
252,28.0,entrepreneur,single,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
253,,blue-collar,single,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
254,50.0,admin.,single,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
255,,technician,single,professional.course,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
256,27.0,technician,single,professional.course,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.737,4991.6,999.0,0,1.0
257,29.0,self-employed,married,,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,999.0,0,0.0
258,29.0,admin.,single,high.school,no,yes,no,cellular,may,,11,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0
259,,admin.,married,,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0
260,37.0,admin.,divorced,high.school,no,no,no,telephone,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
261,48.0,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0
262,40.0,blue-collar,married,,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
263,44.0,services,divorced,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
264,33.0,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0
265,50.0,technician,married,high.school,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
266,31.0,admin.,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
267,32.0,management,single,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
268,27.0,blue-collar,divorced,unknown,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
269,,unemployed,married,,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
270,,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
271,29.0,admin.,married,high.school,no,yes,no,cellular,jun,tue,2,13,1,success,-1.7,94.055,-39.8,0.723,4991.6,0.433333333333,1,1.0
272,30.0,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,fri,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
273,60.0,management,married,professional.course,unknown,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0
274,27.0,services,single,,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
275,34.0,services,single,high.school,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0
276,32.0,blue-collar,married,,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0
277,31.0,student,single,,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,999.0,3,0.0
278,46.0,admin.,married,,no,no,no,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.0
279,38.0,blue-collar,married,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
280,,management,divorced,university.degree,no,no,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999.0,1,0.0
281,30.0,student,single,professional.course,no,yes,no,telephone,sep,mon,3,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,0.0
282,37.0,management,married,university.degree,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
283,39.0,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
284,,entrepreneur,married,university.degree,no,yes,no,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
285,,admin.,married,high.school,no,yes,no,cellular,may,thu,4,999,3,failure,-1.8,93.876,-40.0,0.692,5008.7,999.0,12,0.0
286,32.0,services,single,university.degree,no,no,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,999.0,0,1.0
287,,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0
288,27.0,blue-collar,married,,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
289,46.0,blue-collar,divorced,basic.9y,no,no,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,0.0
290,58.0,self-employed,divorced,,no,yes,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
291,34.0,technician,single,professional.course,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,999.0,0,0.0
292,37.0,technician,married,basic.9y,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
293,,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
294,35.0,admin.,married,high.school,unknown,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,1,0.0
295,31.0,management,married,university.degree,no,no,no,telephone,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,0.0
296,37.0,blue-collar,divorced,professional.course,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
297,,technician,married,,no,yes,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0
298,54.0,self-employed,married,university.degree,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
299,33.0,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
300,47.0,technician,married,unknown,unknown,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
301,44.0,unemployed,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
302,36.0,admin.,single,,no,no,no,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
303,40.0,services,single,high.school,unknown,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0
304,42.0,admin.,married,unknown,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
305,38.0,technician,divorced,professional.course,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0
306,66.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,0.133333333333,0,1.0
307,41.0,services,married,high.school,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,1,0.0
308,36.0,self-employed,married,high.school,unknown,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
309,52.0,technician,single,,unknown,no,no,telephone,may,,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
310,36.0,management,married,,no,no,no,cellular,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
311,38.0,technician,married,,unknown,yes,yes,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
312,45.0,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
313,,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
314,,blue-collar,married,,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,0.0
315,41.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,2,0.0
316,37.0,housemaid,single,,no,yes,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
317,38.0,management,married,university.degree,no,no,no,cellular,jul,tue,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,999.0,0,0.0
318,72.0,unknown,married,unknown,no,yes,yes,cellular,aug,fri,8,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,999.0,1,0.0
319,,management,married,university.degree,no,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
320,48.0,housemaid,married,basic.6y,no,no,no,cellular,nov,wed,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
321,58.0,unemployed,married,basic.4y,unknown,yes,no,cellular,mar,thu,4,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,999.0,0,0.0
322,25.0,technician,single,,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
323,42.0,blue-collar,married,basic.9y,no,yes,no,cellular,dec,wed,2,999,0,nonexistent,-3.0,92.713,-33.0,0.721,5023.5,999.0,0,0.0
324,,housemaid,married,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
325,32.0,technician,divorced,professional.course,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,999.0,0,0.0
326,,entrepreneur,married,,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
327,42.0,management,married,university.degree,no,no,no,telephone,oct,tue,1,3,1,success,-3.4,92.431,-26.9,0.728,5017.5,0.1,2,1.0
328,36.0,technician,single,professional.course,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0
329,40.0,blue-collar,married,basic.6y,unknown,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0
330,38.0,management,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
331,40.0,admin.,single,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
332,33.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
333,38.0,blue-collar,married,,no,no,yes,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,0.0
334,24.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
335,71.0,blue-collar,divorced,,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999.0,0,0.0
336,32.0,blue-collar,married,,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
337,58.0,technician,divorced,professional.course,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
338,26.0,self-employed,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,0.0
339,46.0,blue-collar,married,unknown,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
340,39.0,services,married,high.school,no,no,no,cellular,apr,thu,2,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1,999.0,10,0.0
341,33.0,technician,married,,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0
342,49.0,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
343,37.0,blue-collar,single,,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
344,28.0,admin.,married,university.degree,no,yes,no,cellular,jun,thu,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,999.0,2,0.0
345,48.0,services,single,high.school,unknown,no,yes,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
346,54.0,retired,married,high.school,unknown,no,no,telephone,may,,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
347,33.0,retired,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
348,25.0,student,single,high.school,no,no,no,cellular,may,thu,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0
349,,blue-collar,single,basic.6y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
350,57.0,housemaid,married,high.school,unknown,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
351,49.0,blue-collar,married,,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
352,42.0,self-employed,married,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
353,,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
354,42.0,management,divorced,,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,999.0,0,0.0
355,41.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,31,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
356,29.0,management,married,university.degree,no,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,1,0.0
357,35.0,blue-collar,divorced,basic.4y,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
358,,blue-collar,married,,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
